201117_0859,1,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,globals,1,30,0,14,15,1,1,4,4,4,8,0.021464434,0.723757157,0.985106356,0.002990955,0.405792568,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Type,rand,rank,Map,partner,Player,TimeContinueExplainExperimentOK,TimeContinueExplainExperimentInDepthOK,TimeContinueExplainZonesOK,Value,Loss,EZ1,TimeSubmitPracticeSingleZoneOK,pEZ1,PrWin1Z,Win1Z,pWin1Z,PO,TimeContinuePracticeSingleZoneWithInfoOK,PracProb1,TimeSubmitPracticeSingleZoneProbCalcOK,TimeContinueExplainDistrictsOK,TimeContinueExplainWinningCombinationsOK,ED1,TimeSubmitPractice1DistrictNoAdvOK,pED1,PrWin1D,Win1D,pWin1D,TimeContinuePractice1DistrictNoAdvWithInfoOK,PracProb2,TimeSubmitPractice1DistrictNoAdvProbCalcOK,TimeSubmitPractice1DistrictAdvBOK,PrWin1Da,PrWin1Db,TimeContinuePractice1DistrictAdvBWithInfoOK,TimeSubmitPractice1DistrictAdvAProbCalcAOK,PracProb3,TimeSubmitPractice1DistrictAdvBProbCalcEqualEffortOK,TimeSubmitPractice1DistrictAdvAAProbCalcAAWinOK,TimeSubmitPractice1DistrictAdvBBBProbCalcBBBOK,TimeContinueExplainRegionsOK,AnswerRegionQ,TimeContinuePractice1RegionOK,TimeContinueExplainMapsOK,TimeContinueExplainStage1OK,EDG5,ELG5,EW5,EDG4,ELG4,EW4,EDG3,ELG3,EW3,EDG2,ELG2,EW2,EDG1,ELG1,EW1,TimeSubmitStage1WithTimeOK,pEDG5,pELG5,pEW5,pEDG4,pELG4,pEW4,pEDG3,pELG3,pEW3,pEDG2,pELG2,pEW2,pEDG1,pELG1,pEW1,PrWin1a,PrWin1b,PrWin1,PrWin2a,PrWin2b,PrWin2,PrWin3a,PrWin3b,PrWin3,PrWin4a,PrWin4,PrWin5a,PrWin5b,PrWin5,Win1,Win2,Win3,Win4,Win5,pWin1,pWin2,pWin3,pWin4,pWin5,h,r_round,pr_round,Win_practice,TE1,TE2,TE3,TE4,TE5,PO1,PO2,PO3,PO4,PO5,PWDG1,PWLG1,PWW1,PWDG2,PWLG2,PWW2,PWDG3,PWLG3,PWW3,PWDG4,PWLG4,PWw4,PWDG5,PWLG5,PWW5,PWW4,TimeNextRoundStage1WithTimeWithInfoUpdateOK,TimeSubmitStage1OK,TimeNextRoundStage1WithInfoUpdateOK,TimeContinueExplainStage2OK,TimeSubmitStage2WithTimeAllPickOK,pMap,k,Comp_Map,pComp_Map,Win_Stage_2,TimeNextRoundStage2WithTimeAllPickWithInfoUpdateOK,TimeSubmitStage2AllPickOK,TimeNextRoundStage2AllPickWithInfoUpdateOK,TimeContinueExplainVeilOfIgnoranceOK,TimeSubmitStage3WithTimeBothPickAMapOK,t,LType,pLType,TimeSubmitStage3WithTimeAllEffortsOK,Win_Stage_4,TimeNextRoundStage3WithTimeOutcomeWithInfoUpdateOK,TimeSubmitStage3BothPickAMapOK,TimeSubmitStage3AllEffortsOK,TimeNextRoundStage3OutcomeWithInfoUpdateOK,TimeFinishedStage4EndOfComputerizedProcessOK,LeaveStage,,,,,,,,,,,,,,,,
201117_0859,1,subjects,3,1,1,0,0,0,1,0.231824081,1,-1,6,A,0,0,0,80,0,0,0,0,0.5,1,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,0,0,0,0,0,1,1,1,1,0.446259219,3,4,1,0,0,0,0,0,80,0,0,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.190043084,-1,-1,1,0,0,0,0,0,0.510774238,B,B,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,3,2,4,0,0,0,1,0.471139753,4,-1,5,A,0,0,0,80,0,0,0,0,0.5,1,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,0,0,0,0,0,1,1,1,1,0.399412379,2,2,1,0,0,0,0,0,80,0,0,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.047108371,-1,-1,1,0,0,0,0,0,0.705805897,B,B,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,3,3,3,0,0,0,1,0.338596319,3,-1,7,A,0,0,0,80,0,0,0,0,0.5,1,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,0,0,0,0,0,1,1,1,1,0.884945271,5,3,1,0,0,0,0,0,80,0,0,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.528366769,-1,-1,1,0,0,0,0,0,0.912484451,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,3,4,2,0,0,0,1,0.254930122,2,-1,8,A,0,0,0,80,0,0,0,0,0.5,1,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,1,1,1,1,-1,-1,-1,-1,-1,0.71655502,4,1,1,0,0,0,0,0,0,80,80,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.43154674,-1,-1,1,0,0,0,0,0,0.280192184,A,B,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,3,5,4,0,0,0,2,0.985855464,8,-1,2,B,0,0,0,80,0,0,0,0,0.5,0,1,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,1,1,1,1,1,0,0,0,0,0.824560544,2,2,0,0,0,0,0,0,0,80,80,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.414826132,-1,-1,0,0,0,0,0,0,0.054111884,A,B,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,3,6,1,0,0,0,2,0.824750307,5,-1,1,B,0,0,0,80,0,0,0,0,0.5,0,1,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,1,1,1,1,1,0,0,0,0,0.535175125,3,3,0,0,0,0,0,0,0,80,80,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.236552803,-1,-1,0,0,0,0,0,0,0.782032338,A,B,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,3,7,3,0,0,0,2,0.977982409,7,-1,3,B,0,0,0,80,0,0,0,0,0.5,0,1,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,1,1,1,1,1,0,0,0,0,0.018635045,5,5,0,0,0,0,0,0,0,80,80,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.750396411,-1,-1,0,0,0,0,0,0,0.038512501,A,B,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,3,8,2,0,0,0,2,0.961925706,6,-1,4,B,0,0,0,80,0,0,0,0,0.5,0,1,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,0,0,0,0,0,1,1,1,1,0.120601419,4,4,0,0,0,0,0,0,80,0,0,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.427633555,-1,-1,0,0,0,0,0,0,0.66323027,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,globals,4,30,0,14,15,1,1,4,4,4,8,0.742967108,0.517928012,0.662178649,0.260294051,0.113920583,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Type,rand,rank,Map,partner,Player,TimeContinueExplainExperimentOK,TimeContinueExplainExperimentInDepthOK,TimeContinueExplainZonesOK,Value,Loss,EZ1,TimeSubmitPracticeSingleZoneOK,pEZ1,PrWin1Z,Win1Z,pWin1Z,PO,TimeContinuePracticeSingleZoneWithInfoOK,PracProb1,TimeSubmitPracticeSingleZoneProbCalcOK,TimeContinueExplainDistrictsOK,TimeContinueExplainWinningCombinationsOK,ED1,TimeSubmitPractice1DistrictNoAdvOK,pED1,PrWin1D,Win1D,pWin1D,TimeContinuePractice1DistrictNoAdvWithInfoOK,PracProb2,TimeSubmitPractice1DistrictNoAdvProbCalcOK,TimeSubmitPractice1DistrictAdvBOK,PrWin1Da,PrWin1Db,TimeContinuePractice1DistrictAdvBWithInfoOK,TimeSubmitPractice1DistrictAdvAProbCalcAOK,PracProb3,TimeSubmitPractice1DistrictAdvBProbCalcEqualEffortOK,TimeSubmitPractice1DistrictAdvAAProbCalcAAWinOK,TimeSubmitPractice1DistrictAdvBBBProbCalcBBBOK,TimeContinueExplainRegionsOK,AnswerRegionQ,TimeContinuePractice1RegionOK,TimeContinueExplainMapsOK,TimeContinueExplainStage1OK,EDG5,ELG5,EW5,EDG4,ELG4,EW4,EDG3,ELG3,EW3,EDG2,ELG2,EW2,EDG1,ELG1,EW1,TimeSubmitStage1WithTimeOK,pEDG5,pELG5,pEW5,pEDG4,pELG4,pEW4,pEDG3,pELG3,pEW3,pEDG2,pELG2,pEW2,pEDG1,pELG1,pEW1,PrWin1a,PrWin1b,PrWin1,PrWin2a,PrWin2b,PrWin2,PrWin3a,PrWin3b,PrWin3,PrWin4a,PrWin4,PrWin5a,PrWin5b,PrWin5,Win1,Win2,Win3,Win4,Win5,pWin1,pWin2,pWin3,pWin4,pWin5,h,r_round,pr_round,Win_practice,TE1,TE2,TE3,TE4,TE5,PO1,PO2,PO3,PO4,PO5,PWDG1,PWLG1,PWW1,PWDG2,PWLG2,PWW2,PWDG3,PWLG3,PWW3,PWDG4,PWLG4,PWw4,PWDG5,PWLG5,PWW5,PWW4,TimeNextRoundStage1WithTimeWithInfoUpdateOK,TimeSubmitStage1OK,TimeNextRoundStage1WithInfoUpdateOK,TimeContinueExplainStage2OK,TimeSubmitStage2WithTimeAllPickOK,pMap,k,Comp_Map,pComp_Map,Win_Stage_2,TimeNextRoundStage2WithTimeAllPickWithInfoUpdateOK,TimeSubmitStage2AllPickOK,TimeNextRoundStage2AllPickWithInfoUpdateOK,TimeContinueExplainVeilOfIgnoranceOK,TimeSubmitStage3WithTimeBothPickAMapOK,t,LType,pLType,TimeSubmitStage3WithTimeAllEffortsOK,Win_Stage_4,TimeNextRoundStage3WithTimeOutcomeWithInfoUpdateOK,TimeSubmitStage3BothPickAMapOK,TimeSubmitStage3AllEffortsOK,TimeNextRoundStage3OutcomeWithInfoUpdateOK,TimeFinishedStage4EndOfComputerizedProcessOK,LeaveStage,,,,,,,,,,,,,,,,
201117_0859,1,subjects,4,1,4,0,0,0,1,0.484668898,4,-1,7,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,0,1,1,-1,-1,-1,-1,-1,0.788854621,4,5,1,0,0,0,0,0,0,0,0,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.220201348,-1,-1,1,0,0,0,0,0,0.039862791,A,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,4,2,1,0,0,0,1,0.01263726,1,-1,5,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,1,0,0,0,0,0,1,1,0.840356998,5,5,1,0,0,0,0,0,80,80,80,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.625871898,-1,-1,1,0,0,0,0,0,0.881299291,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,4,3,2,0,0,0,1,0.063085292,2,-1,6,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,0,1,1,-1,-1,-1,-1,-1,0.279066244,2,5,0,0,0,0,0,0,0,0,0,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.400292369,-1,-1,1,0,0,0,0,0,0.016709212,A,B,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,4,4,3,0,0,0,1,0.139805782,3,-1,8,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,0,1,1,-1,-1,-1,-1,-1,0.266359623,2,2,0,0,0,0,0,0,0,0,0,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.899899289,-1,-1,1,0,0,0,0,0,0.30992203,A,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,4,5,1,0,0,0,2,0.580807261,5,-1,2,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,0,1,1,1,1,1,0,0,0.550634654,5,5,0,0,0,0,0,0,0,0,0,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.379699045,-1,-1,0,0,0,0,0,0,0.199198195,A,B,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,4,6,2,0,0,0,2,0.599026871,6,-1,3,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,1,0,0,0,0,0,1,1,0.237164591,2,2,1,0,0,0,0,0,80,80,80,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.605898512,-1,-1,0,0,0,0,0,0,0.383156652,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,4,7,4,0,0,0,2,0.88106175,8,-1,1,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,1,0,0,0,0,0,1,1,0.706186785,4,4,0,0,0,0,0,0,80,80,80,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.149127337,-1,-1,0,0,0,0,0,0,0.828417116,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,subjects,4,8,3,0,0,0,2,0.870247881,7,-1,4,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,1,0,0,0,0,0,1,1,0.006058662,2,2,1,0,0,0,0,0,80,80,80,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.360553069,-1,-1,0,0,0,0,0,0,0.499568745,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,1,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,globals,5,30,0,14,15,1,1,4,4,4,8,0.53550933,0.622567952,0.529699889,0.687099237,0.756004142,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
